ID,DATE,ELEMENT,DATA_VALUE,M_FLAG,Q_FLAG,S_FLAG,OBS_TIME,Year
USW00094728,20221219,ASLP,10227,,,W,,2022
USW00094728,20221219,ASTP,10176,,,W,,2022
USW00094728,20221219,AWBT,-17,,,W,,2022
USW00094728,20221219,AWND,34,,,W,,2022
USW00094728,20221219,RHAV,54,,,W,,2022
USW00094728,20221219,RHMN,44,,,W,,2022
USW00094728,20221219,RHMX,64,,,W,,2022
USW00094728,20221219,WDF2,310,,,W,,2022
USW00094728,20221219,WDF5,310,,,W,,2022
USW00094728,20221219,WSF2,81,,,W,,2022
USW00094728,20221219,WSF5,116,,,W,,2022
USW00023174,20221220,TMAX,172,,,W,2400.0,2022
USW00023174,20221220,TMIN,89,,,W,2400.0,2022
USW00023174,20221220,PRCP,0,,,W,2400.0,2022
USW00023174,20221220,ADPT,44,,,W,,2022
USW00023174,20221220,ASLP,10234,,,W,,2022
USW00023174,20221220,ASTP,10112,,,W,,2022
USW00023174,20221220,AWBT,89,,,W,,2022
USW00023174,20221220,AWND,20,,,W,,2022
USW00023174,20221220,RHAV,59,,,W,,2022
USW00023174,20221220,RHMN,31,,,W,,2022
USW00023174,20221220,RHMX,80,,,W,,2022
USW00023174,20221220,TAVG,128,H,,S,,2022
USW00023174,20221220,WDF2,270,,,W,,2022
USW00023174,20221220,WDF5,280,,,W,,2022
USW00023174,20221220,WSF2,54,,,W,,2022
USW00023174,20221220,WSF5,67,,,W,,2022
USC00042319,20221220,TMAX,189,,,W,2400.0,2022
USC00042319,20221220,TMIN,56,,,W,2400.0,2022
USC00042319,20221220,PRCP,0,,,W,2400.0,2022
USC00042319,20221220,SNOW,0,,,7,,2022
USC00042319,20221220,SNWD,0,,,7,2400.0,2022
USW00094728,20221220,TMAX,39,,,W,2400.0,2022
USW00094728,20221220,TMIN,-10,,,W,2400.0,2022
USW00094728,20221220,PRCP,0,,,W,2400.0,2022
USW00094728,20221220,SNOW,0,,,W,,2022
USW00094728,20221220,SNWD,0,,,W,2400.0,2022
USW00094728,20221220,ADPT,-72,,,W,,2022
USW00094728,20221220,ASLP,10288,,,W,,2022
USW00094728,20221220,ASTP,10237,,,W,,2022
USW00094728,20221220,AWBT,-17,,,W,,2022
USW00094728,20221220,AWND,25,,,W,,2022
USW00094728,20221220,RHAV,54,,,W,,2022
USW00094728,20221220,RHMN,43,,,W,,2022
USW00094728,20221220,RHMX,64,,,W,,2022
USW00094728,20221220,WDF2,300,,,W,,2022
USW00094728,20221220,WDF5,290,,,W,,2022
USW00094728,20221220,WSF2,63,,,W,,2022
USW00094728,20221220,WSF5,94,,,W,,2022
USW00023174,20221221,TMAX,189,,,W,2400.0,2022
USW00023174,20221221,TMIN,67,,,W,2400.0,2022
USW00023174,20221221,PRCP,0,,,W,2400.0,2022
USW00023174,20221221,ADPT,67,,,W,,2022
USW00023174,20221221,ASLP,10193,,,W,,2022
USW00023174,20221221,ASTP,10075,,,W,,2022
USW00023174,20221221,AWBT,100,,,W,,2022
USW00023174,20221221,AWND,21,,,W,,2022
USW00023174,20221221,RHAV,64,,,W,,2022
USW00023174,20221221,RHMN,32,,,W,,2022
USW00023174,20221221,RHMX,86,,,W,,2022
USW00023174,20221221,TAVG,131,H,,S,,2022
USW00023174,20221221,WDF2,260,,,W,,2022
USW00023174,20221221,WDF5,280,,,W,,2022
USW00023174,20221221,WSF2,54,,,W,,2022
USW00023174,20221221,WSF5,72,,,W,,2022
USC00042319,20221221,TMAX,183,,,W,2400.0,2022
USC00042319,20221221,TMIN,28,,,W,2400.0,2022
USC00042319,20221221,PRCP,0,,,W,2400.0,2022
USC00042319,20221221,SNOW,0,,,7,,2022
USC00042319,20221221,SNWD,0,,,7,2400.0,2022
USW00094728,20221221,TMAX,44,,,W,2400.0,2022
USW00094728,20221221,TMIN,-27,,,W,2400.0,2022
USW00094728,20221221,PRCP,0,,,W,2400.0,2022
USW00094728,20221221,SNOW,0,,,W,,2022
USW00094728,20221221,SNWD,0,,,W,2400.0,2022
USW00094728,20221221,ADPT,-61,,,W,,2022
USW00094728,20221221,ASLP,10318,,,W,,2022
USW00094728,20221221,ASTP,10268,,,W,,2022
USW00094728,20221221,AWBT,-17,,,W,,2022
USW00094728,20221221,AWND,7,,,W,,2022
USW00094728,20221221,RHAV,59,,,W,,2022
USW00094728,20221221,RHMN,43,,,W,,2022
USW00094728,20221221,RHMX,72,,,W,,2022
USW00094728,20221221,WDF2,350,,,W,,2022
USW00094728,20221221,WDF5,320,,,W,,2022
USW00094728,20221221,WSF2,36,,,W,,2022
USW00094728,20221221,WSF5,45,,,W,,2022
USW00023174,20221222,TMAX,206,,,W,2400.0,2022
USW00023174,20221222,TMIN,89,,,W,2400.0,2022
USW00023174,20221222,PRCP,0,,,W,2400.0,2022
USW00023174,20221222,ADPT,78,,,W,,2022
USW00023174,20221222,ASLP,10179,,,W,,2022
USW00023174,20221222,ASTP,10064,,,W,,2022
USW00023174,20221222,AWBT,111,,,W,,2022
USW00023174,20221222,AWND,20,,,W,,2022
USW00023174,20221222,RHAV,69,,,W,,2022
USW00023174,20221222,RHMN,38,,,W,,2022
USW00023174,20221222,RHMX,93,,,W,,2022
USW00023174,20221222,TAVG,143,H,,S,,2022
USW00023174,20221222,WDF2,260,,,W,,2022
USW00023174,20221222,WDF5,270,,,W,,2022
USW00023174,20221222,WSF2,58,,,W,,2022
USW00023174,20221222,WSF5,72,,,W,,2022
USW00023174,20221222,WT01,1,,,W,,2022
USW00023174,20221222,WT08,1,,,W,,2022
USC00042319,20221222,TMAX,167,,,W,2400.0,2022
USC00042319,20221222,TMIN,39,,,W,2400.0,2022
USC00042319,20221222,PRCP,0,,,W,2400.0,2022
USC00042319,20221222,SNOW,0,,,7,,2022
USC00042319,20221222,SNWD,0,,,7,2400.0,2022
USW00094728,20221222,TMAX,83,,,W,2400.0,2022
USW00094728,20221222,TMIN,17,,,W,2400.0,2022
USW00094728,20221222,PRCP,58,,,W,2400.0,2022
USW00094728,20221222,SNOW,0,,,W,,2022
USW00094728,20221222,SNWD,0,,,W,2400.0,2022
USW00094728,20221222,ADPT,17,,,W,,2022
USW00094728,20221222,ASLP,10237,,,W,,2022
USW00094728,20221222,ASTP,10166,,,W,,2022
USW00094728,20221222,AWBT,33,,,W,,2022
USW00094728,20221222,AWND,38,,,W,,2022
USW00094728,20221222,RHAV,82,,,W,,2022
USW00094728,20221222,RHMN,54,,,W,,2022
USW00094728,20221222,RHMX,93,,,W,,2022
USW00094728,20221222,WDF2,60,,,W,,2022
USW00094728,20221222,WDF5,70,,,W,,2022
USW00094728,20221222,WSF2,89,,,W,,2022
USW00094728,20221222,WSF5,161,,,W,,2022
USW00094728,20221222,WT01,1,,,W,,2022
USW00023174,20221223,TMAX,189,,,W,2400.0,2022
USW00023174,20221223,TMIN,72,,,W,2400.0,2022
USW00023174,20221223,PRCP,0,,,W,2400.0,2022
USW00023174,20221223,ADPT,100,,,W,,2022
USW00023174,20221223,ASLP,10203,,,W,,2022
USW00023174,20221223,ASTP,10085,,,W,,2022
USW00023174,20221223,AWBT,117,,,W,,2022
USW00023174,20221223,AWND,19,,,W,,2022
USW00023174,20221223,RHAV,78,,,W,,2022
USW00023174,20221223,RHMN,50,,,W,,2022
USW00023174,20221223,RHMX,93,,,W,,2022
USW00023174,20221223,TAVG,138,H,,S,,2022
USW00023174,20221223,WDF2,250,,,W,,2022
USW00023174,20221223,WDF5,270,,,W,,2022
USW00023174,20221223,WSF2,54,,,W,,2022
USW00023174,20221223,WSF5,58,,,W,,2022
USW00023174,20221223,WT01,1,,,W,,2022
USW00023174,20221223,WT08,1,,,W,,2022
USC00042319,20221223,TMAX,200,,,W,2400.0,2022
USC00042319,20221223,TMIN,39,,,W,2400.0,2022
USC00042319,20221223,PRCP,0,,,W,2400.0,2022
USC00042319,20221223,SNOW,0,,,7,,2022
USC00042319,20221223,SNWD,0,,,7,2400.0,2022
USW00094728,20221223,TMAX,144,,,W,2400.0,2022
USW00094728,20221223,TMIN,-132,,,W,2400.0,2022
USW00094728,20221223,PRCP,465,,,W,2400.0,2022
USW00094728,20221223,SNOW,0,T,,W,,2022
USW00094728,20221223,SNWD,0,,,W,2400.0,2022
USW00094728,20221223,ADPT,-17,,,W,,2022
USW00094728,20221223,ASLP,9929,,,W,,2022
USW00094728,20221223,ASTP,9878,,,W,,2022
USW00094728,20221223,AWBT,11,,,W,,2022
USW00094728,20221223,AWND,45,,,W,,2022
USW00094728,20221223,RHAV,74,,,W,,2022
USW00094728,20221223,RHMN,47,,,W,,2022
USW00094728,20221223,RHMX,96,,,W,,2022
USW00094728,20221223,WDF2,240,,,W,,2022
USW00094728,20221223,WDF5,240,,,W,,2022
USW00094728,20221223,WSF2,130,,,W,,2022
USW00094728,20221223,WSF5,201,,,W,,2022
USW00094728,20221223,WT01,1,,,W,,2022
USW00094728,20221223,WT02,1,,,W,,2022
USW00094728,20221223,WT08,1,,,W,,2022
USW00023174,20221224,TMAX,244,,,W,2400.0,2022
USW00023174,20221224,TMIN,94,,,W,2400.0,2022
USW00023174,20221224,PRCP,0,,,W,2400.0,2022
USW00023174,20221224,ADPT,83,,,W,,2022
USW00023174,20221224,ASLP,10227,,,W,,2022
USW00023174,20221224,ASTP,10108,,,W,,2022
USW00023174,20221224,AWBT,117,,,W,,2022
USW00023174,20221224,AWND,15,,,W,,2022
USW00023174,20221224,RHAV,66,,,W,,2022
USW00023174,20221224,RHMN,30,,,W,,2022
USW00023174,20221224,RHMX,93,,,W,,2022
USW00023174,20221224,TAVG,146,H,,S,,2022
USW00023174,20221224,WDF2,260,,,W,,2022
USW00023174,20221224,WDF5,260,,,W,,2022
USW00023174,20221224,WSF2,58,,,W,,2022
USW00023174,20221224,WSF5,63,,,W,,2022
USW00023174,20221224,WT01,1,,,W,,2022
USW00023174,20221224,WT08,1,,,W,,2022
USC00042319,20221224,TMAX,211,,,W,2400.0,2022
USC00042319,20221224,TMIN,39,,,W,2400.0,2022
USC00042319,20221224,PRCP,0,,,W,2400.0,2022
USC00042319,20221224,SNOW,0,,,7,,2022
USC00042319,20221224,SNWD,0,,,7,2400.0,2022
USW00094728,20221224,TMAX,-93,,,W,2400.0,2022
USW00094728,20221224,TMIN,-138,,,W,2400.0,2022
USW00094728,20221224,PRCP,0,,,W,2400.0,2022
USW00094728,20221224,SNOW,0,,,W,,2022
USW00094728,20221224,SNWD,0,,,W,2400.0,2022
USW00094728,20221224,ADPT,-206,,,W,,2022
USW00094728,20221224,ASLP,10091,,,W,,2022
USW00094728,20221224,ASTP,10030,,,W,,2022
USW00094728,20221224,AWBT,-133,,,W,,2022
USW00094728,20221224,AWND,51,,,W,,2022
USW00094728,20221224,RHAV,46,,,W,,2022
USW00094728,20221224,RHMN,42,,,W,,2022
USW00094728,20221224,RHMX,52,,,W,,2022
USW00094728,20221224,WDF2,240,,,W,,2022
USW00094728,20221224,WDF5,240,,,W,,2022
USW00094728,20221224,WSF2,94,,,W,,2022
USW00094728,20221224,WSF5,148,,,W,,2022
USW00023174,20221225,TMAX,283,,,W,2400.0,2022
USW00023174,20221225,TMIN,122,,,W,2400.0,2022
USW00023174,20221225,PRCP,0,,,W,2400.0,2022
USW00023174,20221225,ADPT,50,,,W,,2022
USW00023174,20221225,ASLP,10210,,,W,,2022
USW00023174,20221225,ASTP,10095,,,W,,2022
USW00023174,20221225,AWBT,117,,,W,,2022
USW00023174,20221225,AWND,19,,,W,,2022
USW00023174,20221225,RHAV,43,,,W,,2022
USW00023174,20221225,RHMN,18,,,W,,2022
USW00023174,20221225,RHMX,65,,,W,,2022
USW00023174,20221225,TAVG,182,H,,S,,2022
USW00023174,20221225,WDF2,250,,,W,,2022
USW00023174,20221225,WDF5,270,,,W,,2022
USW00023174,20221225,WSF2,67,,,W,,2022
USW00023174,20221225,WSF5,76,,,W,,2022
USC00042319,20221225,TMAX,222,,,W,2400.0,2022
USC00042319,20221225,TMIN,50,,,W,2400.0,2022
USC00042319,20221225,PRCP,0,,,W,2400.0,2022
USC00042319,20221225,SNOW,0,,,7,,2022
USC00042319,20221225,SNWD,0,,,7,2400.0,2022
USW00094728,20221225,TMAX,-21,,,W,2400.0,2022
USW00094728,20221225,TMIN,-99,,,W,2400.0,2022
USW00094728,20221225,PRCP,0,,,W,2400.0,2022
USW00094728,20221225,SNOW,0,,,W,,2022
USW00094728,20221225,SNWD,0,,,W,2400.0,2022
USW00094728,20221225,ADPT,-150,,,W,,2022
USW00094728,20221225,ASLP,10135,,,W,,2022
USW00094728,20221225,ASTP,10085,,,W,,2022
USW00094728,20221225,AWBT,-83,,,W,,2022
USW00094728,20221225,AWND,38,,,W,,2022
USW00094728,20221225,RHAV,49,,,W,,2022
USW00094728,20221225,RHMN,41,,,W,,2022
USW00094728,20221225,RHMX,59,,,W,,2022
USW00094728,20221225,WDF2,240,,,W,,2022
USW00094728,20221225,WDF5,240,,,W,,2022
USW00094728,20221225,WSF2,94,,,W,,2022
USW00094728,20221225,WSF5,139,,,W,,2022
USW00023174,20221226,TMAX,256,,,W,2400.0,2022
USW00023174,20221226,TMIN,111,,,W,2400.0,2022
USW00023174,20221226,PRCP,0,,,W,2400.0,2022
USW00023174,20221226,ADPT,67,,,W,,2022
USW00023174,20221226,ASLP,10179,,,W,,2022
USW00023174,20221226,ASTP,10064,,,W,,2022
USW00023174,20221226,AWBT,117,,,W,,2022
USW00023174,20221226,AWND,17,,,W,,2022
USW00023174,20221226,RHAV,52,,,W,,2022
USW00023174,20221226,RHMN,26,,,W,,2022
USW00023174,20221226,RHMX,81,,,W,,2022
USW00023174,20221226,TAVG,178,H,,S,,2022
USW00023174,20221226,WDF2,240,,,W,,2022
USW00023174,20221226,WDF5,240,,,W,,2022
USW00023174,20221226,WSF2,54,,,W,,2022
USW00023174,20221226,WSF5,67,,,W,,2022
USC00042319,20221226,TMAX,183,,,W,2400.0,2022
USC00042319,20221226,TMIN,61,,,W,2400.0,2022
USC00042319,20221226,PRCP,0,,,W,2400.0,2022
USC00042319,20221226,SNOW,0,,,7,,2022
USC00042319,20221226,SNWD,0,,,7,2400.0,2022
USW00094728,20221226,TMAX,-16,,,W,2400.0,2022
USW00094728,20221226,TMIN,-77,,,W,2400.0,2022
USW00094728,20221226,PRCP,0,,,W,2400.0,2022
USW00094728,20221226,SNOW,0,,,W,,2022
USW00094728,20221226,SNWD,0,,,W,2400.0,2022
USW00094728,20221226,ADPT,-139,,,W,,2022
USW00094728,20221226,ASLP,10224,,,W,,2022
USW00094728,20221226,ASTP,10169,,,W,,2022
USW00094728,20221226,AWBT,-67,,,W,,2022
USW00094728,20221226,AWND,32,,,W,,2022
USW00094728,20221226,RHAV,47,,,W,,2022
USW00094728,20221226,RHMN,39,,,W,,2022
USW00094728,20221226,RHMX,54,,,W,,2022
USW00094728,20221226,WDF2,280,,,W,,2022
USW00094728,20221226,WDF5,270,,,W,,2022
USW00094728,20221226,WSF2,58,,,W,,2022
USW00094728,20221226,WSF5,89,,,W,,2022
USW00023174,20221227,TMAX,178,,,W,2400.0,2022
USW00023174,20221227,TMIN,117,,,W,2400.0,2022
USW00023174,20221227,PRCP,124,,,W,2400.0,2022
USW00023174,20221227,ADPT,111,,,W,,2022
USW00023174,20221227,ASLP,10156,,,W,,2022
USW00023174,20221227,ASTP,10034,,,W,,2022
USW00023174,20221227,AWBT,128,,,W,,2022
USW00023174,20221227,AWND,21,,,W,,2022
USW00023174,20221227,RHAV,83,,,W,,2022
USW00023174,20221227,RHMN,65,,,W,,2022
USW00023174,20221227,RHMX,97,,,W,,2022
USW00023174,20221227,TAVG,155,H,,S,,2022
USW00023174,20221227,WDF2,240,,,W,,2022
USW00023174,20221227,WDF5,230,,,W,,2022
USW00023174,20221227,WSF2,54,,,W,,2022
USW00023174,20221227,WSF5,85,,,W,,2022
USW00023174,20221227,WT01,1,,,W,,2022
USC00042319,20221227,TMAX,172,,,W,2400.0,2022
USC00042319,20221227,TMIN,83,,,W,2400.0,2022
USC00042319,20221227,PRCP,0,,,W,2400.0,2022
USC00042319,20221227,SNOW,0,,,7,,2022
USC00042319,20221227,SNWD,0,,,7,2400.0,2022
USW00094728,20221227,TMAX,17,,,W,2400.0,2022
USW00094728,20221227,TMIN,-16,,,W,2400.0,2022
USW00094728,20221227,PRCP,0,,,W,2400.0,2022
USW00094728,20221227,SNOW,0,,,W,,2022
USW00094728,20221227,SNWD,0,,,W,2400.0,2022
USW00094728,20221227,ADPT,-100,,,W,,2022
USW00094728,20221227,ASLP,10247,,,W,,2022
USW00094728,20221227,ASTP,10196,,,W,,2022
USW00094728,20221227,AWBT,-33,,,W,,2022
USW00094728,20221227,AWND,25,,,W,,2022
USW00094728,20221227,RHAV,47,,,W,,2022
USW00094728,20221227,RHMN,41,,,W,,2022
USW00094728,20221227,RHMX,56,,,W,,2022
USW00094728,20221227,WDF2,240,,,W,,2022
USW00094728,20221227,WDF5,220,,,W,,2022
USW00094728,20221227,WSF2,54,,,W,,2022
USW00094728,20221227,WSF5,76,,,W,,2022
USW00023174,20221228,TMAX,172,,,W,2400.0,2022
USW00023174,20221228,TMIN,117,,,W,2400.0,2022
USW00023174,20221228,PRCP,3,,,W,2400.0,2022
USW00023174,20221228,ADPT,117,,,W,,2022
USW00023174,20221228,ASLP,10132,,,W,,2022
USW00023174,20221228,ASTP,10014,,,W,,2022
USW00023174,20221228,AWBT,128,,,W,,2022
USW00023174,20221228,AWND,20,,,W,,2022
USW00023174,20221228,RHAV,84,,,W,,2022
USW00023174,20221228,RHMN,67,,,W,,2022
USW00023174,20221228,RHMX,97,,,W,,2022
USW00023174,20221228,TAVG,139,H,,S,,2022
USW00023174,20221228,WDF2,240,,,W,,2022
USW00023174,20221228,WDF5,220,,,W,,2022
USW00023174,20221228,WSF2,54,,,W,,2022
USW00023174,20221228,WSF5,67,,,W,,2022
USW00023174,20221228,WT01,1,,,W,,2022
USW00023174,20221228,WT08,1,,,W,,2022
USC00042319,20221228,TMAX,239,,,W,2400.0,2022
USC00042319,20221228,TMIN,100,,,W,2400.0,2022
USC00042319,20221228,PRCP,0,,,W,2400.0,2022
USC00042319,20221228,SNOW,0,,,7,,2022
USC00042319,20221228,SNWD,0,,,7,2400.0,2022
USW00094728,20221228,TMAX,83,,,W,2400.0,2022
USW00094728,20221228,TMIN,6,,,W,2400.0,2022
USW00094728,20221228,PRCP,0,,,W,2400.0,2022
USW00094728,20221228,SNOW,0,,,W,,2022
USW00094728,20221228,SNWD,0,,,W,2400.0,2022
USW00094728,20221228,ADPT,-56,,,W,,2022
USW00094728,20221228,ASLP,10257,,,W,,2022
USW00094728,20221228,ASTP,10207,,,W,,2022
USW00094728,20221228,AWBT,6,,,W,,2022
USW00094728,20221228,AWND,23,,,W,,2022
USW00094728,20221228,RHAV,47,,,W,,2022
USW00094728,20221228,RHMN,34,,,W,,2022
USW00094728,20221228,RHMX,61,,,W,,2022
USW00094728,20221228,WDF2,220,,,W,,2022
USW00094728,20221228,WDF5,210,,,W,,2022
USW00094728,20221228,WSF2,72,,,W,,2022
USW00094728,20221228,WSF5,116,,,W,,2022
USW00094728,20221228,WT08,1,,,W,,2022
USW00023174,20221229,TMAX,156,,,W,2400.0,2022
USW00023174,20221229,TMIN,128,,,W,2400.0,2022
USW00023174,20221229,PRCP,0,T,,W,2400.0,2022
USW00023174,20221229,ADPT,111,,,W,,2022
USW00023174,20221229,ASLP,10159,,,W,,2022
USW00023174,20221229,ASTP,10041,,,W,,2022
USW00023174,20221229,AWBT,122,,,W,,2022
USW00023174,20221229,AWND,20,,,W,,2022
USW00023174,20221229,RHAV,82,,,W,,2022
USW00023174,20221229,RHMN,70,,,W,,2022
USW00023174,20221229,RHMX,90,,,W,,2022
USW00023174,20221229,TAVG,142,H,,S,,2022
USW00023174,20221229,WDF2,110,,,W,,2022
USW00023174,20221229,WDF5,110,,,W,,2022
USW00023174,20221229,WSF2,45,,,W,,2022
USW00023174,20221229,WSF5,58,,,W,,2022
USC00042319,20221229,TMAX,200,,,W,2400.0,2022
USC00042319,20221229,TMIN,89,,,W,2400.0,2022
USC00042319,20221229,PRCP,0,,,W,2400.0,2022
USC00042319,20221229,SNOW,0,,,7,,2022
USC00042319,20221229,SNWD,0,,,7,2400.0,2022
USW00094728,20221229,TMAX,106,,,W,2400.0,2022
USW00094728,20221229,TMIN,44,,,W,2400.0,2022
USW00094728,20221229,PRCP,0,,,W,2400.0,2022
USW00094728,20221229,SNOW,0,,,W,,2022
USW00094728,20221229,SNWD,0,,,W,2400.0,2022
USW00094728,20221229,ADPT,-33,,,W,,2022
USW00094728,20221229,ASLP,10254,,,W,,2022
USW00094728,20221229,ASTP,10207,,,W,,2022
USW00094728,20221229,AWBT,33,,,W,,2022
USW00094728,20221229,AWND,27,,,W,,2022
USW00094728,20221229,RHAV,46,,,W,,2022
USW00094728,20221229,RHMN,39,,,W,,2022
USW00094728,20221229,RHMX,51,,,W,,2022
USW00094728,20221229,WDF2,240,,,W,,2022
USW00094728,20221229,WDF5,220,,,W,,2022
USW00094728,20221229,WSF2,63,,,W,,2022
USW00094728,20221229,WSF5,94,,,W,,2022
USW00023174,20221230,TMAX,156,,,W,2400.0,2022
USW00023174,20221230,TMIN,133,,,W,2400.0,2022
USW00023174,20221230,PRCP,13,,,W,2400.0,2022
USW00023174,20221230,ADPT,128,,,W,,2022
USW00023174,20221230,ASLP,10190,,,W,,2022
USW00023174,20221230,ASTP,10071,,,W,,2022
USW00023174,20221230,AWBT,133,,,W,,2022
USW00023174,20221230,AWND,19,,,W,,2022
USW00023174,20221230,RHAV,91,,,W,,2022
USW00023174,20221230,RHMN,83,,,W,,2022
USW00023174,20221230,RHMX,96,,,W,,2022
USW00023174,20221230,TAVG,141,H,,S,,2022
USW00023174,20221230,WDF2,260,,,W,,2022
USW00023174,20221230,WDF5,230,,,W,,2022
USW00023174,20221230,WSF2,45,,,W,,2022
USW00023174,20221230,WSF5,58,,,W,,2022
USW00023174,20221230,WT01,1,,,W,,2022
USC00042319,20221230,TMAX,189,,,W,2400.0,2022
USC00042319,20221230,TMIN,83,,,W,2400.0,2022
USC00042319,20221230,PRCP,0,,,W,2400.0,2022
USC00042319,20221230,SNOW,0,,,7,,2022
USC00042319,20221230,SNWD,0,,,7,2400.0,2022
USW00094728,20221230,TMAX,167,,,W,2400.0,2022
USW00094728,20221230,TMIN,78,,,W,2400.0,2022
USW00094728,20221230,PRCP,0,,,W,2400.0,2022
USW00094728,20221230,SNOW,0,,,W,,2022
USW00094728,20221230,SNWD,0,,,W,2400.0,2022
USW00094728,20221230,ADPT,11,,,W,,2022
USW00094728,20221230,ASLP,10240,,,W,,2022
USW00094728,20221230,ASTP,10196,,,W,,2022
USW00094728,20221230,AWBT,67,,,W,,2022
USW00094728,20221230,AWND,13,,,W,,2022
USW00094728,20221230,RHAV,50,,,W,,2022
USW00094728,20221230,RHMN,36,,,W,,2022
USW00094728,20221230,RHMX,75,,,W,,2022
USW00094728,20221230,WDF2,210,,,W,,2022
USW00094728,20221230,WDF5,220,,,W,,2022
USW00094728,20221230,WSF2,40,,,W,,2022
USW00094728,20221230,WSF5,72,,,W,,2022
USW00094728,20221230,WT08,1,,,W,,2022
USW00023174,20221231,TMAX,156,,,W,2400.0,2022
USW00023174,20221231,TMIN,139,,,W,2400.0,2022
USW00023174,20221231,PRCP,244,,,W,2400.0,2022
USW00023174,20221231,ADPT,139,,,W,,2022
USW00023174,20221231,ASLP,10139,,,W,,2022
USW00023174,20221231,ASTP,10020,,,W,,2022
USW00023174,20221231,AWBT,139,,,W,,2022
USW00023174,20221231,AWND,43,,,W,,2022
USW00023174,20221231,RHAV,94,,,W,,2022
USW00023174,20221231,RHMN,90,,,W,,2022
USW00023174,20221231,RHMX,100,,,W,,2022
USW00023174,20221231,TAVG,144,H,,S,,2022
USW00023174,20221231,WDF2,230,,,W,,2022
USW00023174,20221231,WDF5,220,,,W,,2022
USW00023174,20221231,WSF2,107,,,W,,2022
USW00023174,20221231,WSF5,139,,,W,,2022
USW00023174,20221231,WT01,1,,,W,,2022
USC00042319,20221231,TMAX,222,,,W,2400.0,2022
USC00042319,20221231,TMIN,111,,,W,2400.0,2022
USC00042319,20221231,PRCP,0,,,W,2400.0,2022
USC00042319,20221231,SNOW,0,,,7,,2022
USC00042319,20221231,SNWD,0,,,7,2400.0,2022
USW00094728,20221231,TMAX,128,,,W,2400.0,2022
USW00094728,20221231,TMIN,100,,,W,2400.0,2022
USW00094728,20221231,PRCP,71,,,W,2400.0,2022
USW00094728,20221231,SNOW,0,,,W,,2022
USW00094728,20221231,SNWD,0,,,W,2400.0,2022
USW00094728,20221231,ADPT,94,,,W,,2022
USW00094728,20221231,ASLP,10149,,,W,,2022
USW00094728,20221231,ASTP,10115,,,W,,2022
USW00094728,20221231,AWBT,106,,,W,,2022
USW00094728,20221231,AWND,8,,,W,,2022
USW00094728,20221231,RHAV,89,,,W,,2022
USW00094728,20221231,RHMN,74,,,W,,2022
USW00094728,20221231,RHMX,97,,,W,,2022
USW00094728,20221231,WDF2,230,,,W,,2022
USW00094728,20221231,WDF5,240,,,W,,2022
USW00094728,20221231,WSF2,45,,,W,,2022
USW00094728,20221231,WSF5,72,,,W,,2022
USW00094728,20221231,WT01,1,,,W,,2022
USW00094728,20221231,WT08,1,,,W,,2022
USW00023174,20230101,TMAX,161,,,W,2400.0,2023
USW00023174,20230101,TMIN,122,,,W,2400.0,2023
USW00023174,20230101,PRCP,25,,,W,2400.0,2023
USW00023174,20230101,ADPT,89,,,W,,2023
USW00023174,20230101,ASLP,10081,,,W,,2023
USW00023174,20230101,ASTP,9959,,,W,,2023
USW00023174,20230101,AWBT,111,,,W,,2023
USW00023174,20230101,AWND,64,,,W,,2023
USW00023174,20230101,RHAV,72,,,W,,2023
USW00023174,20230101,RHMN,49,,,W,,2023
USW00023174,20230101,RHMX,84,,,W,,2023
USW00023174,20230101,TAVG,143,H,,S,,2023
USW00023174,20230101,WDF2,270,,,W,,2023
USW00023174,20230101,WDF5,260,,,W,,2023
USW00023174,20230101,WSF2,139,,,W,,2023
USW00023174,20230101,WSF5,165,,,W,,2023
USW00023174,20230101,WT01,1,,,W,,2023
USC00042319,20230101,TMAX,178,,,W,2400.0,2023
USC00042319,20230101,TMIN,117,,,W,2400.0,2023
USC00042319,20230101,PRCP,43,,,W,2400.0,2023
USC00042319,20230101,SNOW,0,,,7,,2023
USC00042319,20230101,SNWD,0,,,7,2400.0,2023
USW00094728,20230101,TMAX,128,,,W,2400.0,2023
USW00094728,20230101,TMIN,94,,,W,2400.0,2023
USW00094728,20230101,PRCP,0,T,,W,2400.0,2023
USW00094728,20230101,SNOW,0,,,W,,2023
USW00094728,20230101,SNWD,0,,,W,2400.0,2023
USW00094728,20230101,ADPT,39,,,W,,2023
USW00094728,20230101,ASLP,10125,,,W,,2023
USW00094728,20230101,ASTP,10071,,,W,,2023
USW00094728,20230101,AWBT,78,,,W,,2023
USW00094728,20230101,AWND,22,,,W,,2023
USW00094728,20230101,RHAV,64,,,W,,2023
USW00094728,20230101,RHMN,43,,,W,,2023
USW00094728,20230101,RHMX,93,,,W,,2023
USW00094728,20230101,WDF2,310,,,W,,2023
USW00094728,20230101,WDF5,250,,,W,,2023
USW00094728,20230101,WSF2,58,,,W,,2023
USW00094728,20230101,WSF5,81,,,W,,2023
USW00094728,20230101,WT01,1,,,W,,2023
USW00023174,20230102,TMAX,144,,,W,2400.0,2023
USW00023174,20230102,TMIN,78,,,W,2400.0,2023
USW00023174,20230102,PRCP,8,,,W,2400.0,2023
USW00023174,20230102,ADPT,61,,,W,,2023
USW00023174,20230102,ASLP,10149,,,W,,2023
USW00023174,20230102,ASTP,10034,,,W,,2023
